PP;Blok;Condition;timestamp;Valence_rc;Arousal_rc;Dominance;Stress;MentalEffort;MentalDemand;PhysicalDemand;TemporalDemand;Effort;Performance_rc;Frustration;NasaTLX;HR;RMSSD;SCL;Squality;Sneutral;Shappy;Ssad;Sangry;Ssurprised;Sscared;Sdisgusted;Svalence;SyHeadOrientation;SxHeadOrientation;SzHeadOrientation;SmouthOpen;SleftEyeClosed;SrightEyeClosed;SleftEyebrowLowered;SleftEyebrowRaised;SrightEyebrowLowered;SrightEyebrowRaised;SgazeDirectionForward;SgazeDirectionLeft;SgazeDirectionRight;SAu01_InnerBrowRaiser;SAu02_OuterBrowRaiser;SAu04_BrowLowerer;SAu05_UpperLidRaiser;SAu06_CheekRaiser;SAu07_LidTightener;SAu09_NoseWrinkler;SAu10_UpperLipRaiser;SAu12_LipCornerPuller;SAu14_Dimpler;SAu15_LipCornerDepressor;SAu17_ChinRaiser;SAu20_LipStretcher;SAu23_LipTightener;SAu24_LipPressor;SAu25_LipsPart;SAu26_JawDrop;SAu27_MouthStretch;SAu43_EyesClosed;SnMouseAct;SnLeftClicked;SnRightClicked;SnDoubleClicked;SnWheel;SnDragged;SnMouseDistance;SnKeyStrokes;SnChars;SnSpecialKeys;SnDirectionKeys;SnErrorKeys;SnShortcutKeys;SnSpaces;SnAppChange;SnTabfocusChange;CharactersRatio;ErrorKeyRatio;avgDepthavg;leftShoulderAngleavg;rightShoulderAngleavg;leanAngleavg;HipCenter_SpineSpine_ShoulderCenteravg;Spine_ShoulderCenterShoulderCenter_Headavg;Spine_ShoulderCenterShoulderCenter_ShoulderLeftavg;Spine_ShoulderCenterShoulderCenter_ShoulderRightavg;ShoulderCenter_ShoulderLeftShoulderLeft_ElbowLeftavg;ShoulderLeft_ElbowLeftElbowLeft_WristLeftavg;ElbowLeft_WristLeftWristLeft_HandLeftavg;ShoulderCenter_ShoulderRightShoulderRight_ElbowRightavg;ShoulderRight_ElbowRightElbowRight_WristRightavg;ElbowRight_WristRightWristRight_HandRightavg;HipCenter_SpinePlaneZXAxisXavg;HipCenter_SpinePlaneXYAxisYavg;HipCenter_SpinePlaneYZAxisZavg;Spine_ShoulderCenterPlaneZXAxisXavg;Spine_ShoulderCenterPlaneXYAxisYavg;Spine_ShoulderCenterPlaneYZAxisZavg;ShoulderCenter_HeadPlaneZXAxisXavg;ShoulderCenter_HeadPlaneXYAxisYavg;ShoulderCenter_HeadPlaneYZAxisZavg;ShoulderCenter_ShoulderLeftPlaneZXAxisXavg;ShoulderCenter_ShoulderLeftPlaneXYAxisYavg;ShoulderCenter_ShoulderLeftPlaneYZAxisZavg;ShoulderCenter_ShoulderRightPlaneZXAxisXavg;ShoulderCenter_ShoulderRightPlaneXYAxisYavg;ShoulderCenter_ShoulderRightPlaneYZAxisZavg;ShoulderLeft_ElbowLeftPlaneZXAxisXavg;ShoulderLeft_ElbowLeftPlaneXYAxisYavg;ShoulderLeft_ElbowLeftPlaneYZAxisZavg;ElbowLeft_WristLeftPlaneZXAxisXavg;ElbowLeft_WristLeftPlaneXYAxisYavg;ElbowLeft_WristLeftPlaneYZAxisZavg;WristLeft_HandLeftPlaneZXAxisXavg;WristLeft_HandLeftPlaneXYAxisYavg;WristLeft_HandLeftPlaneYZAxisZavg;ShoulderRight_ElbowRightPlaneZXAxisXavg;ShoulderRight_ElbowRightPlaneXYAxisYavg;ShoulderRight_ElbowRightPlaneYZAxisZavg;ElbowRight_WristRightPlaneZXAxisXavg;ElbowRight_WristRightPlaneXYAxisYavg;ElbowRight_WristRightPlaneYZAxisZavg;WristRight_HandRightPlaneZXAxisXavg;WristRight_HandRightPlaneXYAxisYavg;WristRight_HandRightKinectZAxisavg;avgDepthstdv;leftShoulderAnglestdv;rightShoulderAnglestdv;leanAnglestdv;HipCenter_SpineSpine_ShoulderCenterstdv;Spine_ShoulderCenterShoulderCenter_Headstdv;Spine_ShoulderCenterShoulderCenter_ShoulderLeftstdv;Spine_ShoulderCenterShoulderCenter_ShoulderRightstdv;ShoulderCenter_ShoulderLeftShoulderLeft_ElbowLeftstdv;ShoulderLeft_ElbowLeftElbowLeft_WristLeftstdv;ElbowLeft_WristLeftWristLeft_HandLeftstdv;ShoulderCenter_ShoulderRightShoulderRight_ElbowRightstdv;ShoulderRight_ElbowRightElbowRight_WristRightstdv;ElbowRight_WristRightWristRight_HandRightstdv;HipCenter_SpinePlaneZXAxisXstdv;HipCenter_SpinePlaneXYAxisYstdv;HipCenter_SpinePlaneYZAxisZstdv;Spine_ShoulderCenterPlaneZXAxisXstdv;Spine_ShoulderCenterPlaneXYAxisYstdv;Spine_ShoulderCenterPlaneYZAxisZstdv;ShoulderCenter_HeadPlaneZXAxisXstdv;ShoulderCenter_HeadPlaneXYAxisYstdv;ShoulderCenter_HeadPlaneYZAxisZstdv;ShoulderCenter_ShoulderLeftPlaneZXAxisXstdv;ShoulderCenter_ShoulderLeftPlaneXYAxisYstdv;ShoulderCenter_ShoulderLeftPlaneYZAxisZstdv;ShoulderCenter_ShoulderRightPlaneZXAxisXstdv;ShoulderCenter_ShoulderRightPlaneXYAxisYstdv;ShoulderCenter_ShoulderRightPlaneYZAxisZstdv;ShoulderLeft_ElbowLeftPlaneZXAxisXstdv;ShoulderLeft_ElbowLeftPlaneXYAxisYstdv;ShoulderLeft_ElbowLeftPlaneYZAxisZstdv;ElbowLeft_WristLeftPlaneZXAxisXstdv;ElbowLeft_WristLeftPlaneXYAxisYstdv;ElbowLeft_WristLeftPlaneYZAxisZstdv;WristLeft_HandLeftPlaneZXAxisXstdv;WristLeft_HandLeftPlaneXYAxisYstdv;WristLeft_HandLeftPlaneYZAxisZstdv;ShoulderRight_ElbowRightPlaneZXAxisXstdv;ShoulderRight_ElbowRightPlaneXYAxisYstdv;ShoulderRight_ElbowRightPlaneYZAxisZstdv;ElbowRight_WristRightPlaneZXAxisXstdv;ElbowRight_WristRightPlaneXYAxisYstdv;ElbowRight_WristRightPlaneYZAxisZstdv;WristRight_HandRightPlaneZXAxisXstdv;WristRight_HandRightPlaneXYAxisYstdv;WristRight_HandRightKinectZAxisstdv
PP1;1;N;20120918T133000000;6;4;6;4,1;5,1;0,7;0,7;5;5;4,9;5,2;50,7;70;0,042963;66,27938;0,903377;0,802018;0,077507;0,035484;0,005505;0,00253;0,000981;0,00165;0,041101;0,113499;-1,784241;1,344066;0,049107;0,263393;0,330357;0,736607;0;0,272321;0,022321;0,758929;0,049107;0,116071;0;0,0625;0,816964;0,035714;0,058036;0;0,116071;0,147321;0,517857;0,151786;0;0;0;0;0;0,107143;0;0;0,401786;10;5;0;0;3;1;6307,768271;53;32;21;0;8;0;5;1;4;0,603774;0,216216;2107,893087;-111,615911;108,226417;92,604637;153,414801;148,89993;71,079538;70,107237;134,590401;112,260305;150,068889;122,010899;95,971423;151,220082;115,837882;-10,814571;67,107412;-120,380875;-2,036842;92,604637;-64,39859;15,016018;119,656926;-171,033324;-111,615911;-111,734842;21,089603;108,226417;-40,46412;-129,492319;-155,581317;-118,647301;-51,154302;119,661159;-155,483927;-36,757564;81,394408;152,795962;6,633608;163,096334;-87,020121;-62,495206;74,367273;-134,074784;-68,859138;70,371136;-17,214836;27,287613;1,700876;2,294376;1,075436;10,010403;3,324567;3,285642;2,435533;3,410667;4,167205;7,236861;7,644587;18,255148;35,526055;11,211125;4,192654;9,485496;31,330363;2,109749;1,075436;5,54215;2,609469;4,457024;1,835504;1,700876;4,934604;1,769408;2,294376;5,525195;6,015553;4,289643;1,107121;3,264861;4,415762;2,227778;10,97623;18,716815;67,159397;36,162953;21,57376;13,658626;25,334659;91,06768;99,434704;31,447342;79,164644;161,94278
PP1;1;N;20120918T133100000;6;4;6;4,1;5,1;0,7;0,7;5;5;4,9;5,2;50,7;69;0,05259;67,702527;0,925266;0,865314;0,066;0,011719;0,005351;0,005882;0,000806;0,000258;0,05202;-1,787106;-3,832197;1,987467;0;0,017094;0,07265;0,57265;0,115385;0,282051;0;0,739316;0,17094;0,038462;0;0,115385;0,217949;0,34188;0;0;0,021368;0,055556;0,051282;0,102564;0;0;0;0,038462;0,004274;0;0;0;0,034188;0;0;0;0;0;0;0;38;19;19;0;4;0;3;0;0;0,5;0,181818;2111,171896;-112,480779;108,864132;92,524308;153,337315;143,537268;72,582582;67,321014;131,899159;114,376714;156,273477;115,568996;98,772617;171,13585;119,664918;-13,067829;66,763437;-144,655436;-4,213277;92,524308;-66,465007;16,201689;124,270006;-168,299293;-112,480779;-116,665674;19,252209;108,864132;-44,080177;-122,887387;-160,73919;-118,273732;-53,479615;116,050464;-160,335636;-45,125976;83,018711;154,38184;-28,474154;168,395486;-98,005828;-86,461343;52,830837;-67,290507;-83,733531;51,030348;43,185362;21,668269;1,713643;3,288474;0,956259;8,247088;3,580454;1,925601;3,706863;2,211952;4,259729;6,810963;5,292131;8,828277;13,323376;8,180088;2,696072;7,797743;22,764322;2,11889;0,956259;6,241095;3,260056;4,576255;0,978876;1,713643;3,39396;1,216554;3,288474;6,700048;3,620108;2,965242;1,135855;3,777788;7,051241;3,952739;7,45227;11,08161;71,966745;19,427159;2,241467;7,301303;12,881622;107,011094;162,033178;23,07806;76,830519;166,55672
PP1;1;N;20120918T133200000;6;4;6;4,1;5,1;0,7;0,7;5;5;4,9;5,2;50,7;68;0,052944;66,217699;0,917357;0,866958;0,063833;0,015286;0,008448;0,014176;0,000547;0,000794;0,043806;-6,082427;-6,173536;1,187221;0;0,116667;0,15;0,341667;0,283333;0,358333;0,025;0,816667;0,120833;0,008333;0,020833;0,058333;0,279167;0,3875;0,008333;0;0,05;0,075;0,095833;0,008333;0;0;0;0;0;0;0;0;0,233333;34;12;0;0;4;9;31920,22043;10;7;3;0;0;0;2;3;0;0,7;0;2110,653754;-108,175078;105,814262;92,218427;171,294408;148,580594;78,393909;69,145974;129,856144;115,858467;155,58415;121,216217;98,315036;153,994039;27,865888;-9,6099;84,551907;-149,980575;-5,872297;92,218427;-60,354134;15,623358;116,396467;-168,145862;-108,175078;-122,801301;22,997186;105,814262;-33,796538;-125,233931;-158,974636;-118,511285;-55,77735;119,547585;-159,022992;-46,423698;82,991053;163,160006;20,817762;162,879898;-83,757337;-51,643851;82,73687;-125,980233;-54,518684;66,676162;23,450842;24,109046;2,387819;2,060244;0,963764;10,895948;2,047295;4,18157;1,92986;2,109507;3,463638;4,96543;5,160504;18,183348;31,399026;158,7525;2,388004;10,898407;44,617334;2,028052;0,963764;3,876406;1,290979;3,436806;0,609689;2,387819;3,358596;2,142133;2,060244;5,380691;2,654882;1,933254;1,24448;2,277946;5,316948;2,678586;1,124531;4,088874;58,036871;31,153032;21,904363;10,214398;26,544064;61,98194;107,36386;43,020144;60,360428;161,142427
PP1;1;N;20120918T133300000;6;4;6;4,1;5,1;0,7;0,7;5;5;4,9;5,2;50,7;66;0,05016;67,625462;0,910778;0,865072;0,073541;0,006361;0,008636;0,003665;0,000227;0,000182;0,062905;-7,008756;-7,686495;2,818579;0;0,138075;0,100418;0,34728;0,39749;0,267782;0;0,698745;0,251046;0,012552;0;0,058577;0,087866;0,020921;0,029289;0;0;0,062762;0;0,07113;0;0,125523;0;0,217573;0,004184;0;0;0;0,179916;37;17;0;2;0;9;24669,27111;38;23;15;1;2;0;6;8;0;0,605263;0,068966;2109,810554;-110,162563;106,015524;92,640767;152,807957;148,051697;74,417451;70,680899;129,709843;117,864039;147,359236;120,920786;97,690507;162,468557;123,708986;-13,398591;66,694397;-133,298567;-3,705806;92,640767;-61,903553;16,278048;118,943501;-168,158944;-110,162563;-120,336349;21,708236;106,015524;-35,836893;-123,693391;-161,212836;-117,012281;-56,107461;121,999824;-157,323247;-38,419797;79,640278;162,630923;15,979703;164,276126;-85,901779;-62,195214;59,587628;-151,581127;-65,308744;58,533739;6,586376;24,713953;3,630321;2,989013;1,155063;11,737585;2,286154;5,679443;2,067156;2,766814;2,705027;4,199699;3,928735;13,200783;24,937001;18,873397;3,83389;11,40063;42,186819;2,461723;1,155063;4,054823;1,71888;3,902057;NaN;3,630321;5,355321;2,27467;2,989013;7,937985;2,528616;1,298218;0,589719;2,200437;4,237455;1,76719;5,000342;3,368923;37,312052;28,433371;4,032708;8,857176;22,869404;106,096641;72,217885;28,425892;82,66349;167,796649
PP1;1;N;20120918T133400000;6;4;6;4,1;5,1;0,7;0,7;5;5;4,9;5,2;50,7;66;0,034505;66,731162;0,92893;0,898195;0,051223;0,020693;0,003407;0,003295;0,000782;0,000341;0,028354;-2,019332;-4,268276;1,003078;0;0,103896;0,103896;0,670996;0,17316;0,212121;0;0,87013;0,051948;0,04329;0;0,025974;0,34632;0,277056;0;0;0;0,203463;0;0,34632;0;0;0;0;0;0;0;0;0,051948;25;10;0;0;1;7;19448,10797;8;7;1;0;0;0;0;0;0;0,875;0;2110,313618;-105,771956;102,867317;92,537722;168,306304;146,833135;82,435008;70,278892;127,400941;115,692164;145,70499;117,625748;95,013566;167,644593;137,428175;-12,594776;81,832592;-150,877087;-7,518214;92,537722;-60,384626;16,266202;117,317431;-167,951478;-105,771956;-127,489397;23,450621;102,867317;-27,744237;-125,420645;-159,597109;-117,571244;-54,674205;119,913209;-157,860593;-35,161586;77,899709;162,969908;32,72583;166,373012;-81,227844;-54,739371;94,234413;-149,519508;-54,924835;93,945751;-77,189287;26,331833;2,677419;2,038097;1,021302;8,924239;2,760551;4,449964;1,820192;2,488294;1,962651;2,935643;3,096494;9,559449;19,667003;71,813971;2,97013;8,621373;50,55514;2,097975;1,021302;3,712747;1,76826;3,598896;0,594705;2,677419;5,68532;1,215644;2,038097;4,436387;2,256106;1,522655;0,348587;1,385433;2,772458;1,026941;2,018347;2,094223;3,450999;12,002409;2,268501;4,30471;8,447076;30,146776;85,790622;15,649128;31,737189;150,82397
PP1;1;N;20120918T133500000;6;4;6;4,1;5,1;0,7;0,7;5;5;4,9;5,2;50,7;70;0,042028;67,267059;0,932977;0,955401;0,028105;0,025093;0,002616;0,003686;0,000286;0,000763;0,002882;2,370642;-4,87654;0,801751;0;0,029536;0,07173;0,734177;0,016878;0,308017;0;0,894515;0,012658;0,037975;0,016878;0,101266;0,396624;0,025316;0;0;0,046414;0,253165;0;0,50211;0;0;0;0;0,025316;0;0;0;0,253165;0;0;0;0;0;0;0;108;75;33;0;8;0;17;1;0;0,694444;0,086957;2108,225956;-113,517186;109,315534;92,937089;141,125603;144,71993;69,854745;68,754601;132,517924;117,12392;151,389551;119,003739;95,849346;172,470417;114,059998;-16,545782;55,392451;-117,678008;-2,143173;92,937089;-66,535323;16,374515;124,389374;-166,518645;-113,517186;-119,011807;19,728466;109,315534;-44,079451;-121,369671;-161,813235;-118,2818;-54,614498;118,952474;-158,75802;-42,090669;79,341705;166,713761;-6,337773;164,751732;-94,633239;-89,749093;5,015179;-70,522376;-90,767395;-0,301164;19,41261;25,693796;1,778754;3,254844;0,985702;7,381392;2,214138;3,433043;3,043976;2,259709;3,720268;4,272987;6,605419;13,98271;7,497285;7,615835;3,208543;6,864098;31,480613;2,129439;0,985702;5,616142;3,510022;3,103629;0,751007;1,778754;3,889914;1,004924;3,254844;5,030056;3,081615;1,897183;1,16626;3,030517;6,126338;2,889643;2,874725;3,394563;21,883255;31,739153;21,497456;10,176491;9,031444;123,14057;159,539341;10,540759;94,088532;173,139531
PP1;1;N;20120918T133600000;6;4;6;4,1;5,1;0,7;0,7;5;5;4,9;5,2;50,7;65;0,042229;68,164472;0,933145;0,959974;0,022216;0,019781;0,002662;0,005599;0,000258;0,000861;0,001829;0,167334;-5,892896;1,239134;0;0,0375;0,033333;0,5625;0,008333;0,2375;0;0,9125;0,0375;0,004167;0;0,333333;0,3625;0,083333;0;0;0,020833;0,254167;0,016667;0,325;0;0;0;0;0;0;0;0;0,133333;0;0;0;0;0;0;0;183;125;58;24;6;0;24;0;0;0,68306;0,040268;2108,109835;-114,436088;109,801878;93,248805;135,826287;146,137155;68,233623;68,844445;132,428005;118,006878;151,462483;117,908316;105,174449;173,633711;111,330706;-17,758281;50,385832;-111,286187;-1,447615;93,248805;-63,378344;17,906251;122,953177;-167,429885;-114,436088;-116,163586;19,689352;109,801878;-45,187961;-120,262627;-162,311522;-118,662872;-55,08958;119,336728;-158,817383;-42,518175;79,481966;165,666082;-23,997329;165,831431;-99,21232;-89,738188;-61,165819;-162,123315;-88,083911;-3,615157;-95,436432;28,851219;0,782194;1,204064;0,781836;4,774294;2,42903;1,903383;1,583055;1,520426;3,455003;4,052903;2,742722;10,910778;4,14202;4,409903;2,660618;4,580149;19,165548;1,439054;0,781836;2,924731;1,36577;3,043953;NaN;0,782194;1,377608;1,152722;1,204064;2,933833;2,277171;1,179007;1,204818;3,438636;5,958776;2,548252;3,642768;4,091099;30,633961;28,836336;3,667985;8,758227;6,716125;132,41148;60,83745;8,525174;126,900941;147,366982
PP1;1;N;20120918T133700000;6;4;6;4,1;5,1;0,7;0,7;5;5;4,9;5,2;50,7;65;0,052145;68,173421;0,921957;0,952583;0,024443;0,015342;0,005157;0,003093;0,000273;0,002091;0,007382;-1,331209;-7,12634;1,673287;0;0,008547;0,064103;0,42735;0,047009;0,405983;0;0,901709;0,042735;0;0;0,25641;0,666667;0,021368;0;0;0,153846;0,465812;0,089744;0,213675;0;0;0;0;0;0;0;0;0,029915;4;2;0;0;0;1;2670,793367;140;86;54;0;20;0;23;0;0;0,614286;0,183486;2112,093265;-114,476083;109,730982;93,095592;136,743319;146,470984;68,272539;68,820307;132,877588;118,240432;151,460417;115,633547;101,191901;171,938744;111,761519;-17,543297;51,135702;-110,443707;-1,595425;93,095592;-61,848005;18,359624;121,973232;-167,680175;-114,476083;-115,764395;19,712104;109,730982;-44,969815;-121,368193;-161,791708;-118,353843;-55,654331;120,545289;-158,231376;-42,631585;80,520224;164,029635;-22,040107;167,951005;-94,505561;-84,616612;57,903465;-162,887885;-85,837362;43,181752;-102,224037;22,882483;1,93415;1,907147;0,957738;6,021696;2,158294;3,21824;2,063517;2,015913;3,21123;3,943466;4,2135;8,185686;9,70855;5,687829;2,879535;5,788255;30,119635;1,700528;0,957738;3,367128;1,424286;3,017875;NaN;1,93415;2,650504;0,993488;1,907147;4,153773;2,191782;1,083649;1,127855;3,282345;5,636601;2,264469;3,804323;4,200968;42,985674;20,79015;29,401733;6,841411;11,959369;135,504528;60,630234;15,827471;117,236654;141,427602
PP1;1;N;20120918T133800000;6;4;6;4,1;5,1;0,7;0,7;5;5;4,9;5,2;50,7;66;0,054648;67,38317;0,91901;0,872517;0,05544;0,011793;0,001761;0,004518;0,000632;0,000804;0,043485;-1,500364;-5,082898;0,225599;0;0,083333;0,108333;0,629167;0;0,170833;0;0,933333;0,033333;0,008333;0;0,166667;0,258333;0,208333;0;0;0,041667;0,475;0;0,183333;0;0;0;0;0;0;0;0;0,054167;15;10;0;1;0;2;7997,001313;62;34;28;9;4;0;9;7;0;0,548387;0,093023;2108,57223;-112,442481;107,306865;92,976855;145,3545;146,257012;71,9933;69,506179;129,843458;118,269864;151,011097;116,130112;109,016953;160,118787;117,915787;-16,00737;59,567127;-125,42081;-3,386345;92,976855;-65,762122;15,627419;122,101226;-167,614817;-112,442481;-118,517542;20,056397;107,306865;-40,174072;-119,553707;-163,336822;-117,78983;-54,390425;119,658063;-157,917814;-41,695783;79,804922;167,042639;-27,641883;164,646126;-100,010891;-76,315824;57,693159;-120,647635;-69,657763;27,928884;24,228982;26,488745;3,53986;3,412165;1,221989;11,972858;2,985723;6,059735;2,552134;3,524786;3,508922;3,808417;5,213156;12,146363;34,251386;24,560627;3,856873;11,757258;42,588264;2,999673;1,221989;6,422209;4,003951;3,540174;0,892063;3,53986;5,832836;1,3688;3,412165;7,003128;4,223413;2,438452;1,317848;2,505263;4,271772;1,863696;3,828467;3,71379;22,545934;28,189024;5,52809;12,00945;16,483269;109,989187;123,26799;48,807252;92,115283;165,899537
PP1;1;N;20120918T133900000;6;4;6;4,1;5,1;0,7;0,7;5;5;4,9;5,2;50,7;67;0,051748;65,251621;0,902956;0,913239;0,060777;0,013855;0,005617;0,005033;0,000298;0,000975;0,04547;-6,613896;-6,510889;1,617636;0;0,288703;0,32636;0,502092;0,037657;0,292887;0;0,853556;0,075314;0,008368;0;0,322176;0,426778;0,033473;0,004184;0;0,062762;0,430962;0,029289;0,09205;0;0;0;0;0;0;0;0;0,523013;6;4;0;0;0;1;4638,986272;103;67;36;0;7;0;14;2;4;0,650485;0,08642;2112,086923;-112,919799;107,978527;93,139478;138,946468;148,232839;70,751614;69,629674;130,063474;118,904462;149,823018;113,939083;108,952664;167,517627;114,251838;-17,885921;53,366479;-120,177625;-2,512321;93,139478;-64,57048;15,718562;120,582048;-167,196293;-112,919799;-118,937006;20,139312;107,978527;-41,105667;-118,951374;-163,734542;-117,800547;-54,607299;120,172598;-157,703729;-40,189348;79,815024;165,091643;-35,770841;165,47128;-99,201512;-77,902426;87,997422;-155,587425;-74,595684;66,962431;-15,065214;23,576462;3,757559;3,75158;1,105276;7,591324;3,122845;5,802594;2,454872;3,332357;3,037519;4,23486;6,269926;11,591877;18,645557;7,68155;2,925584;7,180524;31,348585;2,405424;1,105276;3,520544;2,798581;3,803645;NaN;3,757559;6,382198;0,814095;3,75158;7,843935;1,890441;0,997113;1,053276;2,723816;5,129224;2,363422;4,660366;3,430213;30,798806;27,832523;29,794436;10,919286;14,195673;93,683403;71,496526;28,330874;64,253362;171,896691
PP1;1;N;20120918T134000000;6;4;6;4,1;5,1;0,7;0,7;5;5;4,9;5,2;50,7;69;0,05049;64,253475;0,886241;0,907437;0,043196;0,015269;0,006716;0,003933;0,000339;0,000864;0,025869;-12,430192;-5,509172;2,372438;0;0,5875;0,583333;0,691667;0;0,233333;0;0,875;0,108333;0;0;0,183333;0,1;0,091667;0;0;0,004167;0,154167;0;0,145833;0;0;0;0;0;0;0;0;0,3125;11;6;0;1;2;1;7144,703826;123;87;36;0;10;1;18;3;1;0,707317;0,095238;2115,54061;-111,783653;107,760314;93,162822;139,510268;148,392986;70,75551;70,848957;127,706225;120,517932;149,835286;111,347611;114,509626;160,643812;112,591437;-16,389108;54,059308;-92,345924;-1,413378;93,162822;-65,684847;15,234869;121,163417;-167,555415;-111,783653;-120,202725;19,848917;107,760314;-40,982339;-117,137275;-165,16123;-117,330397;-55,727441;121,613554;-157,439296;-41,497672;80,019859;164,159598;-43,180726;156,655561;-104,481012;-77,908679;70,015019;-171,841356;-73,54082;61,773193;20,904521;26,347416;4,773037;4,469293;1,241077;13,104507;2,414339;7,974447;2,085732;3,508323;3,299424;4,124483;8,930049;13,773745;18,963272;29,912332;3,457593;12,762987;53,537558;3,480807;1,241077;3,446369;2,25822;3,705349;NaN;4,773037;9,702596;0,912872;4,469293;9,592392;2,978832;1,43507;1,197849;3,187638;5,895957;2,450712;3,602939;3,840779;38,251866;31,85654;59,72782;14,672986;14,72627;111,456586;6,833906;25,660889;67,62822;168,339248
PP1;1;N;20120918T134100000;6;4;6;4,1;5,1;0,7;0,7;5;5;4,9;5,2;50,7;69;0,031853;63,697593;0,899885;0,953284;0,017113;0,009164;0,007811;0,002761;0,000288;0,00097;0,002931;-6,592963;-7,227249;1,10532;0;0,020833;0,016667;0,729167;0;0,279167;0;0,9125;0,058333;0;0;0,133333;0,325;0,170833;0;0;0,0375;0,2;0,008333;0,066667;0;0;0;0;0;0;0;0;0,004167;14;8;0;0;0;3;8418,787048;66;47;19;0;6;1;9;2;0;0,712121;0,107143;2118,945306;-112,100926;107,472069;93,094635;134,644907;151,477194;68,950147;72,636474;127,731883;121,39298;149,834993;117,645022;108,134153;172,47069;110,417319;-17,032351;49,294197;-77,686572;0,108508;93,094635;-64,471706;14,549973;118,628788;-167,692183;-112,100926;-119,012008;20,885304;107,472069;-39,216114;-116,38522;-165,348217;-117,805049;-56,452733;122,197824;-157,530951;-41,678027;80,365427;169,02267;-20,335116;163,829531;-95,702025;-64,293506;100,611527;-172,374652;-63,372137;77,469112;-81,573487;25,437112;4,074528;3,373965;1,372426;8,953575;2,103108;7,019437;1,645714;3,29844;3,421632;3,163152;5,490766;6,576655;8,032157;8,682947;3,992216;8,551783;46,42133;3,170474;1,372426;3,588893;1,78572;2,573711;NaN;4,074528;6,341449;0,99788;3,373965;6,731616;2,295257;0,996495;1,228629;3,164098;5,512226;2,04186;3,010219;2,940386;4,010132;18,996962;22,440778;5,812452;16,401028;57,948131;3,683414;18,001323;58,615425;152,157481
PP1;1;N;20120918T134200000;6;4;6;4,1;5,1;0,7;0,7;5;5;4,9;5,2;50,7;67;0,041906;63,475775;0,901095;0,854864;0,050632;0,008445;0,003573;0,035196;0,000383;0,000492;0,040639;-5,338665;-7,167842;1,874629;0,004202;0,130252;0,222689;0,289916;0,084034;0,201681;0,016807;0,840336;0,109244;0;0;0,184874;0,096639;0,264706;0,029412;0;0,033613;0,088235;0;0,172269;0;0,008403;0;0;0;0,008403;0;0;0,457983;35;12;0;0;5;9;2485,729036;73;56;17;0;2;0;11;3;0;0,767123;0,029851;2116,419207;-111,550687;107,089826;93,318161;137,811728;150,146505;70,301035;72,098434;127,447776;121,606845;149,736146;114,568541;109,474662;159,772227;112,774341;-16,215395;52,549865;-93,085027;-0,732267;93,318161;-65,579522;14,610492;119,933067;-168,090263;-111,550687;-118,822943;20,40225;107,089826;-39,240146;-116,992554;-164,94093;-117,870252;-56,780486;122,882036;-157,240968;-41,938372;80,665889;169,47333;-29,013406;166,74948;-99,140625;-65,767841;81,826011;-147,994125;-61,476881;59,104392;46,90043;24,468501;3,607787;3,499399;1,273039;11,283007;2,751024;6,582442;2,494358;2,479977;3,511103;4,285552;6,841697;10,69665;25,479494;11,877091;3,275113;10,82444;39,308702;3,19908;1,273039;3,773835;2,364956;3,041507;0,217491;3,607787;6,727819;1,327286;3,499399;7,289906;2,656427;0,995691;0,950327;3,050829;5,673224;2,355441;2,892465;2,500942;3,330992;30,885465;5,32232;10,812985;20,307295;80,15656;86,848687;42,867138;54,87179;159,797488
PP1;1;N;20120918T134300000;6;4;6;4,1;5,1;0,7;0,7;5;5;4,9;5,2;50,7;69;0,046488;64,199901;0,888233;0,845417;0,024967;0,00318;0,004498;0,008983;0,000632;0,000196;0,018655;-5,573273;-5,332948;1,13328;0;0;0,0125;0,204167;0,041667;0,05;0;0,708333;0,1625;0,116667;0;0,045833;0,133333;0,820833;0;0;0,016667;0;0;0,016667;0;0;0;0;0;0;0;0;0;26;15;0;0;1;5;22095,74979;63;35;28;0;7;0;9;5;2;0,555556;0,159091;2116,467764;-112,715742;107,508956;93,197863;136,794253;151,956272;69,176555;71,749696;128,503127;122,407407;151,582831;115,974607;112,581941;164,155882;109,759753;-15,842472;51,296858;-100,930614;-0,751607;93,197863;-65,156986;13,742381;118,04831;-167,87184;-112,715742;-117,427334;20,662707;107,508956;-39,826749;-116,942883;-165,02337;-117,754213;-58,483774;124,051903;-157,613262;-44,070804;82,95007;159,376886;-31,519288;165,430665;-99,491384;-64,657603;95,598573;-169,899628;-61,697617;78,2066;-5,996033;25,405993;2,275636;2,323147;0,97103;5,495727;2,658581;3,669427;1,751696;2,164518;3,074711;4,508345;5,489127;5,281134;16,951763;5,653243;3,526409;5,140557;25,603715;1,676833;0,97103;4,685346;2,09022;3,153268;NaN;2,275636;3,866761;1,417104;2,323147;4,908497;2,619969;1,277769;0,883618;2,726424;5,223312;2,017102;2,799763;3,668784;65,951118;24,207194;4,557094;7,722088;16,955818;62,507447;23,13038;21,906444;52,569588;168,704861
